Date,Resort_Name,Region,Country,Pass,Snowfall,Lower_Depth,Middle_Depth,Upper_Depth
2021-01-10,Afton Alps,Minnesota,United_States,EPIC,0,12,N/A,24
2021-01-10,Alpe Cimbra - Folgaria - Lavarone,Trentino,Italy,EPIC,0,16,N/A,39
2021-01-10,Alta Ski Area,Utah,United_States,IKON,0,42,N/A,42
2021-01-10,Andalo - Fai della Paganella,Trentino,Italy,EPIC,0,71,59,43
2021-01-10,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0,31,31,31
2021-01-10,Aspen Snowmass,Colorado,United_States,IKON,0,23,30,36
2021-01-10,Bear Mountain,California,United_States,IKON,0,36,N/A,48
2021-01-10,Beaver Creek,Colorado,United_States,EPIC,0,24,24,24
2021-01-10,Big Sky,Montana,United_States,IKON,0,27,N/A,36
2021-01-10,Blue Mountain,Ontario,Canada,IKON,0,14,14,14
2021-01-10,Boyne Highlands,Michigan,United_States,IKON,0,40,N/A,40
2021-01-10,Boyne Mountain Resort,Michigan,United_States,IKON,0,24,N/A,24
2021-01-10,Breckenridge,Colorado,United_States,EPIC,0,28,28,28
2021-01-10,Brides les Bains,Northern_Alps,France,EPIC,0,0,N/A,0
2021-01-10,Brighton Resort,Utah,United_States,IKON,0,41,N/A,41
2021-01-10,Copper Mountain,Colorado,United_States,IKON,0,24,24,24
2021-01-10,Courchevel,Northern_Alps,France,EPIC,0,0,N/A,0
2021-01-10,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0,32,32,32
2021-01-10,Crystal Mountain,Washington,United_States,IKON,0,61,80,84
2021-01-10,Cypress Mountain,British_Columbia,Canada,IKON,0,65,N/A,94
2021-01-10,Deer Valley Resort,Utah,United_States,IKON,0,24,24,24
2021-01-10,Eldora Mountain Resort,Colorado,United_States,IKON,2,24,24,24
2021-01-10,Falls Creek Alpine Resort,Australia,Australia,EPIC,0,0,N/A,0
2021-01-10,Fernie Alpine,British_Columbia,Canada,EPIC,0,34,N/A,77
2021-01-10,Folgàrida - Marilléva,Trentino,Italy,EPIC,0,N/A,N/A,N/A
2021-01-10,Heavenly,California,United_States,EPIC,0,27,32,48
2021-01-10,Jackson Hole,Wyoming,United_States,IKON,0,21,49,65
2021-01-10,June Mountain,California,United_States,IKON,0,6,N/A,8
2021-01-10,Keystone,Colorado,United_States,EPIC,0,28,28,28
2021-01-10,Kicking Horse,British_Columbia,Canada,EPIC,0,71,165,191
2021-01-10,Killington Resort,Vermont,United_States,IKON,0,30,N/A,30
2021-01-10,Kimberley,British_Columbia,Canada,EPIC,0,33,38,40
2021-01-10,Kirkwood,California,United_States,EPIC,0,34,27,27
2021-01-10,La Tania,Northern_Alps,France,EPIC,0,0,N/A,0
2021-01-10,Lake Louise,Alberta,Canada,IKON,0,42,N/A,53
2021-01-10,Les Menuires,Northern_Alps,France,EPIC,0,14,N/A,20
2021-01-10,Loon Mountain,New_Hampshire,United_States,IKON,0,18,N/A,24
2021-01-10,Madonna di Campiglio,Trentino,Italy,EPIC,0,47,63,81
2021-01-10,Mammoth Mountain,California,United_States,IKON,0,27,40,35
2021-01-10,Meribel,Northern_Alps,France,EPIC,0,12,N/A,35
2021-01-10,Mont Sainte Anne,Quebec,Canada,EPIC,0,24,21,21
2021-01-10,Monte Bondone,Trentino,Italy,EPIC,0,24,N/A,47
2021-01-10,Mount Sunapee,New_Hampshire,United_States,EPIC,0,18,N/A,18
2021-01-10,Mt. Bachelor,Oregon,United_States,IKON,0,72,75,76
2021-01-10,Mt. Brighton,Michigan,United_States,EPIC,0,32,32,32
2021-01-10,Mt. Buller,Australia,Australia,IKON,0,0,N/A,0
2021-01-10,Mt. Hotham,Australia,Australia,EPIC,0,0,0,0
2021-01-10,Mt. Norquay,Alberta,Canada,IKON,0,34,N/A,34
2021-01-10,Nakiska Ski Area,Alberta,Canada,EPIC,0,42,N/A,42
2021-01-10,Nendaz,Valais,Switzerland,EPIC,0,16,N/A,47
2021-01-10,Northstar California,California,United_States,EPIC,0,18,N/A,34
2021-01-10,Okemo Mountain Resort,Vermont,United_States,EPIC,0,20,N/A,24
2021-01-10,Orelle,Northern_Alps,France,EPIC,0,0,N/A,0
2021-01-10,Park City,Utah,United_States,EPIC,0,24,N/A,27
2021-01-10,Pejo,Trentino,Italy,EPIC,0,N/A,N/A,N/A
2021-01-10,Perisher,Australia,Australia,EPIC,0,0,0,0
2021-01-10,Pinzolo,Trentino,Italy,EPIC,0,16,47,67
2021-01-10,Pontedilegno - Tonale,Trentino,Italy,EPIC,0,59,118,236
2021-01-10,Revelstoke,British_Columbia,Canada,IKON,0,78,N/A,78
2021-01-10,Saint Martin de Belleville,Northern_Alps,France,EPIC,0,0,N/A,0
2021-01-10,Snow Summit,California,United_States,IKON,0,36,N/A,48
2021-01-10,Snowbasin,Utah,United_States,EPIC,0,34,34,34
2021-01-10,Snowbird,Utah,United_States,IKON,0,39,39,39
2021-01-10,Snowshoe Mountain,West_Virginia,United_States,IKON,0,55,N/A,55
2021-01-10,Solitude Mountain Resort,Utah,United_States,IKON,0,32,N/A,32
2021-01-10,Squaw Valley Alpine Meadows,California,United_States,IKON,0,39,N/A,62
2021-01-10,Steamboat,Colorado,United_States,IKON,0,28,28,40
2021-01-10,Stevens Pass Resort,Washington,United_States,EPIC,0,79,103,125
2021-01-10,Stoneham,Quebec,Canada,EPIC,0,14,14,14
2021-01-10,Stowe Mountain,Vermont,United_States,EPIC,0,12,24,36
2021-01-10,Stratton Mountain,Vermont,United_States,IKON,0,15,15,15
2021-01-10,Sugarbush,Vermont,United_States,IKON,1,30,N/A,48
2021-01-10,Sugarloaf,Maine,United_States,IKON,0,10,12,15
2021-01-10,Sun Valley,Idaho,United_States,EPIC,0,35,38,42
2021-01-10,Sunday River,Maine,United_States,IKON,0,14,20,24
2021-01-10,Sunshine Village,Alberta,Canada,IKON,0,57,N/A,205
2021-01-10,Taos Ski Valley,New_Mexico,United_States,IKON,1,36,48,N/A
2021-01-10,Telluride,Colorado,United_States,EPIC,0,22,28,31
2021-01-10,The Summit at Snoqualmie,Washington,United_States,IKON,0,N/A,N/A,83
2021-01-10,Thredbo Alpine Resort,Australia,Australia,IKON,0,0,N/A,0
2021-01-10,Thyon 2000,Valais,Switzerland,EPIC,0,16,N/A,47
2021-01-10,Tremblant,Quebec,Canada,IKON,0,12,N/A,24
2021-01-10,Vail,Colorado,United_States,EPIC,0,31,31,31
2021-01-10,Val Thorens,Northern_Alps,France,EPIC,0,31,N/A,51
2021-01-10,Verbier,Valais,Switzerland,EPIC,0,13,N/A,37
2021-01-10,Veysonnaz,Valais,Switzerland,EPIC,0,16,N/A,47
2021-01-10,Whistler Blackcomb,British_Columbia,Canada,EPIC,5,96,96,96
2021-01-10,Wilmot Mountain,Wisconsin,United_States,EPIC,0,20,N/A,20
2021-01-10,Windham Mountain,New_York,United_States,IKON,0,18,N/A,30
2021-01-10,Winter Park,Colorado,United_States,IKON,0,37,37,37
