Date,Resort_Name,Region,Country,Pass,Snowfall,Lower_Depth,Middle_Depth,Upper_Depth
2021-01-22,Afton Alps,Minnesota,United_States,EPIC,0,12,N/A,24
2021-01-22,Alpine Valley Resort,Wisconsin,United_States,EPIC,0,8,N/A,18
2021-01-22,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0,39,39,39
2021-01-22,Attitash,New_Hampshire,United_States,EPIC,0,N/A,N/A,24
2021-01-22,Beaver Creek,Colorado,United_States,EPIC,0,26,26,26
2021-01-22,Big Boulder,Pennsylvania,United_States,EPIC,0,12,N/A,18
2021-01-22,Big Sky,Montana,United_States,IKON,0,29,40,57
2021-01-22,Blue Mountain,Ontario,Canada,IKON,0,14,14,14
2021-01-22,Boston Mills,Ohio,United_States,EPIC,0,10,N/A,18
2021-01-22,Boyne Highlands,Michigan,United_States,IKON,0,40,N/A,40
2021-01-22,Boyne Mountain Resort,Michigan,United_States,IKON,0,30,N/A,30
2021-01-22,Brandywine,Ohio,United_States,EPIC,0,10,N/A,18
2021-01-22,Breckenridge,Colorado,United_States,EPIC,0,31,31,31
2021-01-22,Brighton Resort,Utah,United_States,IKON,0,35,N/A,35
2021-01-22,Coronet Peak,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-01-22,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0,36,36,36
2021-01-22,Crotched Mountain,New_Hampshire,United_States,EPIC,0,12,N/A,12
2021-01-22,Crystal Mountain,Washington,United_States,IKON,0,82,82,82
2021-01-22,Cypress Mountain,British_Columbia,Canada,IKON,0,65,122,132
2021-01-22,Falls Creek Alpine Resort,Australia,Australia,EPIC,0,0,N/A,0
2021-01-22,Heavenly,California,United_States,EPIC,0,27,32,48
2021-01-22,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-01-22,Jack Frost,Pennsylvania,United_States,EPIC,0,10,N/A,12
2021-01-22,June Mountain,California,United_States,IKON,0,6,N/A,8
2021-01-22,Keystone,Colorado,United_States,EPIC,0,30,30,30
2021-01-22,Kirkwood,California,United_States,EPIC,0,31,27,27
2021-01-22,Liberty,Pennsylvania,United_States,EPIC,0,12,N/A,16
2021-01-22,Loon Mountain,New_Hampshire,United_States,IKON,0,24,N/A,28
2021-01-22,Mad River Mountain,Ohio,United_States,EPIC,0,10,N/A,10
2021-01-22,Mammoth Mountain,California,United_States,IKON,0,26,38,32
2021-01-22,Mount Snow,Vermont,United_States,EPIC,0,3,20,30
2021-01-22,Mount Sunapee,New_Hampshire,United_States,EPIC,0,18,N/A,18
2021-01-22,Mt. Brighton,Michigan,United_States,EPIC,0,35,35,35
2021-01-22,Mt. Buller,Australia,Australia,IKON,0,0,N/A,0
2021-01-22,Mt. Hotham,Australia,Australia,EPIC,0,0,0,0
2021-01-22,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-01-22,Northstar California,California,United_States,EPIC,0,18,N/A,30
2021-01-22,Okemo Mountain Resort,Vermont,United_States,EPIC,0,24,N/A,24
2021-01-22,Paoli Peaks,Indiana,United_States,EPIC,0,12,N/A,36
2021-01-22,Park City,Utah,United_States,EPIC,0,26,N/A,35
2021-01-22,Perisher,Australia,Australia,EPIC,0,0,0,0
2021-01-22,Revelstoke,British_Columbia,Canada,IKON,0,N/A,N/A,77
2021-01-22,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0,20,N/A,20
2021-01-22,Snow Creek,Missouri,United_States,EPIC,0,20,N/A,20
2021-01-22,Snowshoe Mountain,West_Virginia,United_States,IKON,0,55,N/A,55
2021-01-22,Solitude Mountain Resort,Utah,United_States,IKON,0,47,N/A,47
2021-01-22,Squaw Valley Alpine Meadows,California,United_States,IKON,0,36,N/A,58
2021-01-22,Steamboat,Colorado,United_States,IKON,0,N/A,30,43
2021-01-22,Stevens Pass Resort,Washington,United_States,EPIC,0,76,97,122
2021-01-22,Stowe Mountain,Vermont,United_States,EPIC,0,18,36,48
2021-01-22,Stratton Mountain,Vermont,United_States,IKON,0,20,20,20
2021-01-22,Sugarbush,Vermont,United_States,IKON,0,30,N/A,52
2021-01-22,Sugarloaf,Maine,United_States,IKON,0,14,16,20
2021-01-22,Sunday River,Maine,United_States,IKON,0,18,24,28
2021-01-22,Taos Ski Valley,New_Mexico,United_States,IKON,0,39,49,49
2021-01-22,The Remarkables,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-01-22,The Summit at Snoqualmie,Washington,United_States,IKON,0,N/A,N/A,N/A
2021-01-22,Thredbo Alpine Resort,Australia,Australia,IKON,0,0,N/A,0
2021-01-22,Tremblant,Quebec,Canada,IKON,0,5,N/A,9
2021-01-22,Vail,Colorado,United_States,EPIC,0,35,35,35
2021-01-22,Valle Nevado,Chile,Chile,IKON,0,0,0,0
2021-01-22,Whistler Blackcomb,British_Columbia,Canada,EPIC,0,86,86,86
2021-01-22,Whitetail Resort,Pennsylvania,United_States,EPIC,0,20,N/A,20
2021-01-22,Wildcat Mountain,New_Hampshire,United_States,EPIC,0,12,N/A,24
2021-01-22,Wilmot Mountain,Wisconsin,United_States,EPIC,0,20,N/A,20
2021-01-22,Winter Park,Colorado,United_States,IKON,0,43,43,43
