Date,Resort_Name,Region,Country,Pass,Snowfall,Lower_Depth,Middle_Depth,Upper_Depth
2021-02-22,Afton Alps,Minnesota,United_States,EPIC,1,12,N/A,24
2021-02-22,Alpine Valley Resort,Wisconsin,United_States,EPIC,1,10,N/A,25
2021-02-22,Arapahoe Basin Ski Area,Colorado,United_States,IKON,1,48,48,48
2021-02-22,Attitash,New_Hampshire,United_States,EPIC,2,32,N/A,32
2021-02-22,Beaver Creek,Colorado,United_States,EPIC,0,42,42,42
2021-02-22,Big Boulder,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-02-22,Big Sky,Montana,United_States,IKON,1,56,63,96
2021-02-22,Blue Mountain,Ontario,Canada,IKON,0,N/A,N/A,45
2021-02-22,Boston Mills,Ohio,United_States,EPIC,0,10,N/A,18
2021-02-22,Boyne Highlands,Michigan,United_States,IKON,5,47,N/A,47
2021-02-22,Boyne Mountain Resort,Michigan,United_States,IKON,3,48,N/A,48
2021-02-22,Brandywine,Ohio,United_States,EPIC,0,10,N/A,18
2021-02-22,Breckenridge,Colorado,United_States,EPIC,0,48,48,48
2021-02-22,Brighton Resort,Utah,United_States,IKON,0,N/A,N/A,86
2021-02-22,Coronet Peak,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-02-22,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0,56,56,56
2021-02-22,Crotched Mountain,New_Hampshire,United_States,EPIC,1,15,N/A,30
2021-02-22,Crystal Mountain,Washington,United_States,IKON,8,98,142,142
2021-02-22,Cypress Mountain,British_Columbia,Canada,IKON,0,102,170,N/A
2021-02-22,Falls Creek Alpine Resort,Australia,Australia,EPIC,0,0,N/A,0
2021-02-22,Heavenly,California,United_States,EPIC,0,52,62,78
2021-02-22,Hidden Valley Resort,Pennsylvania,United_States,EPIC,2,42,N/A,54
2021-02-22,Jack Frost,Pennsylvania,United_States,EPIC,0,24,N/A,30
2021-02-22,June Mountain,California,United_States,IKON,0,42,N/A,60
2021-02-22,Keystone,Colorado,United_States,EPIC,1,42,42,42
2021-02-22,Kirkwood,California,United_States,EPIC,0,70,61,68
2021-02-22,Liberty,Pennsylvania,United_States,EPIC,2,12,N/A,16
2021-02-22,Loon Mountain,New_Hampshire,United_States,IKON,1,28,N/A,36
2021-02-22,Mad River Mountain,Ohio,United_States,EPIC,0,N/A,N/A,24
2021-02-22,Mammoth Mountain,California,United_States,IKON,0,65,110,100
2021-02-22,Mount Snow,Vermont,United_States,EPIC,2,N/A,N/A,40
2021-02-22,Mount Sunapee,New_Hampshire,United_States,EPIC,4,33,N/A,33
2021-02-22,Mt. Brighton,Michigan,United_States,EPIC,0,45,45,45
2021-02-22,Mt. Buller,Australia,Australia,IKON,0,0,N/A,0
2021-02-22,Mt. Hotham,Australia,Australia,EPIC,0,0,0,0
2021-02-22,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-02-22,Northstar California,California,United_States,EPIC,0,26,N/A,74
2021-02-22,Okemo Mountain Resort,Vermont,United_States,EPIC,0,29,N/A,34
2021-02-22,Paoli Peaks,Indiana,United_States,EPIC,0,18,N/A,36
2021-02-22,Park City,Utah,United_States,EPIC,0,50,N/A,60
2021-02-22,Perisher,Australia,Australia,EPIC,0,0,0,0
2021-02-22,Revelstoke,British_Columbia,Canada,IKON,4,N/A,N/A,98
2021-02-22,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,1,20,N/A,20
2021-02-22,Snow Creek,Missouri,United_States,EPIC,0,20,N/A,20
2021-02-22,Snowshoe Mountain,West_Virginia,United_States,IKON,2,58,N/A,58
2021-02-22,Solitude Mountain Resort,Utah,United_States,IKON,0,N/A,N/A,73
2021-02-22,Squaw Valley Alpine Meadows,California,United_States,IKON,0,71,118,N/A
2021-02-22,Steamboat,Colorado,United_States,IKON,3,N/A,52,79
2021-02-22,Stevens Pass Resort,Washington,United_States,EPIC,18,N/A,N/A,169
2021-02-22,Stowe Mountain,Vermont,United_States,EPIC,0,24,36,48
2021-02-22,Stratton Mountain,Vermont,United_States,IKON,2,24,24,24
2021-02-22,Sugarbush,Vermont,United_States,IKON,0,48,N/A,72
2021-02-22,Sugarloaf,Maine,United_States,IKON,0,22,25,28
2021-02-22,Sunday River,Maine,United_States,IKON,2,22,N/A,48
2021-02-22,Taos Ski Valley,New_Mexico,United_States,IKON,0,55,67,67
2021-02-22,The Remarkables,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-02-22,The Summit at Snoqualmie,Washington,United_States,IKON,5,N/A,N/A,121
2021-02-22,Thredbo Alpine Resort,Australia,Australia,IKON,0,0,N/A,0
2021-02-22,Tremblant,Quebec,Canada,IKON,2,24,N/A,24
2021-02-22,Vail,Colorado,United_States,EPIC,0,50,50,50
2021-02-22,Valle Nevado,Chile,Chile,IKON,0,0,0,0
2021-02-22,Whistler Blackcomb,British_Columbia,Canada,EPIC,0,100,100,100
2021-02-22,Whitetail Resort,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-02-22,Wildcat Mountain,New_Hampshire,United_States,EPIC,2,18,N/A,36
2021-02-22,Wilmot Mountain,Wisconsin,United_States,EPIC,1,20,N/A,20
2021-02-22,Winter Park,Colorado,United_States,IKON,2,N/A,N/A,59
