Date,Resort_Name,Region,Country,Pass,Snowfall,Lower_Depth,Middle_Depth,Upper_Depth
2021-03-29,Afton Alps,Minnesota,United_States,EPIC,0,N/A,N/A,N/A
2021-03-29,Alpine Valley Resort,Wisconsin,United_States,EPIC,0,N/A,N/A,N/A
2021-03-29,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0,54,54,54
2021-03-29,Attitash,New_Hampshire,United_States,EPIC,0,11,N/A,19
2021-03-29,Beaver Creek,Colorado,United_States,EPIC,0,50,50,50
2021-03-29,Big Boulder,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-03-29,Big Sky,Montana,United_States,IKON,0,54,54,81
2021-03-29,Blue Mountain,Ontario,Canada,IKON,0,N/A,N/A,N/A
2021-03-29,Boston Mills,Ohio,United_States,EPIC,0,N/A,N/A,N/A
2021-03-29,Boyne Highlands,Michigan,United_States,IKON,0,N/A,N/A,N/A
2021-03-29,Boyne Mountain Resort,Michigan,United_States,IKON,0,23,N/A,N/A
2021-03-29,Brandywine,Ohio,United_States,EPIC,0,N/A,N/A,N/A
2021-03-29,Breckenridge,Colorado,United_States,EPIC,0,59,59,59
2021-03-29,Brighton Resort,Utah,United_States,IKON,0,80,N/A,80
2021-03-29,Coronet Peak,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-29,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0,53,53,53
2021-03-29,Crotched Mountain,New_Hampshire,United_States,EPIC,0,N/A,N/A,N/A
2021-03-29,Crystal Mountain,Washington,United_States,IKON,11,94,128,134
2021-03-29,Cypress Mountain,British_Columbia,Canada,IKON,2,106,N/A,203
2021-03-29,Falls Creek Alpine Resort,Australia,Australia,EPIC,0,0,N/A,0
2021-03-29,Heavenly,California,United_States,EPIC,0,41,51,67
2021-03-29,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0,0,N/A,0
2021-03-29,Jack Frost,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-03-29,June Mountain,California,United_States,IKON,0,48,N/A,72
2021-03-29,Keystone,Colorado,United_States,EPIC,0,53,53,53
2021-03-29,Kirkwood,California,United_States,EPIC,0,64,56,72
2021-03-29,Liberty,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-03-29,Loon Mountain,New_Hampshire,United_States,IKON,0,28,N/A,36
2021-03-29,Mad River Mountain,Ohio,United_States,EPIC,0,N/A,N/A,N/A
2021-03-29,Mammoth Mountain,California,United_States,IKON,0,60,100,95
2021-03-29,Mount Snow,Vermont,United_States,EPIC,0,41,N/A,41
2021-03-29,Mount Sunapee,New_Hampshire,United_States,EPIC,0,12,N/A,32
2021-03-29,Mt. Brighton,Michigan,United_States,EPIC,0,N/A,N/A,N/A
2021-03-29,Mt. Buller,Australia,Australia,IKON,0,0,N/A,0
2021-03-29,Mt. Hotham,Australia,Australia,EPIC,0,0,0,0
2021-03-29,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-29,Northstar California,California,United_States,EPIC,0,18,N/A,66
2021-03-29,Okemo Mountain Resort,Vermont,United_States,EPIC,0,18,N/A,24
2021-03-29,Paoli Peaks,Indiana,United_States,EPIC,0,N/A,N/A,N/A
2021-03-29,Park City,Utah,United_States,EPIC,0,N/A,N/A,60
2021-03-29,Perisher,Australia,Australia,EPIC,0,0,0,0
2021-03-29,Revelstoke,British_Columbia,Canada,IKON,5,N/A,N/A,N/A
2021-03-29,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-03-29,Snow Creek,Missouri,United_States,EPIC,0,0,N/A,0
2021-03-29,Snowshoe Mountain,West_Virginia,United_States,IKON,0,N/A,N/A,N/A
2021-03-29,Solitude Mountain Resort,Utah,United_States,IKON,0,71,N/A,71
2021-03-29,Squaw Valley Alpine Meadows,California,United_States,IKON,0,66,114,N/A
2021-03-29,Steamboat,Colorado,United_States,IKON,0,43,43,70
2021-03-29,Stevens Pass Resort,Washington,United_States,EPIC,16,122,148,169
2021-03-29,Stowe Mountain,Vermont,United_States,EPIC,0,10,20,30
2021-03-29,Stratton Mountain,Vermont,United_States,IKON,0,16,16,16
2021-03-29,Sugarbush,Vermont,United_States,IKON,1,20,N/A,48
2021-03-29,Sugarloaf,Maine,United_States,IKON,1,10,13,16
2021-03-29,Sunday River,Maine,United_States,IKON,0,20,N/A,20
2021-03-29,Taos Ski Valley,New_Mexico,United_States,IKON,0,65,80,80
2021-03-29,The Remarkables,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-29,The Summit at Snoqualmie,Washington,United_States,IKON,6,116,N/A,N/A
2021-03-29,Thredbo Alpine Resort,Australia,Australia,IKON,0,0,N/A,0
2021-03-29,Tremblant,Quebec,Canada,IKON,0,30,N/A,50
2021-03-29,Vail,Colorado,United_States,EPIC,0,53,53,53
2021-03-29,Valle Nevado,Chile,Chile,IKON,0,0,0,0
2021-03-29,Whistler Blackcomb,British_Columbia,Canada,EPIC,2,0,0,0
2021-03-29,Whitetail Resort,Pennsylvania,United_States,EPIC,0,32,N/A,32
2021-03-29,Wildcat Mountain,New_Hampshire,United_States,EPIC,0,11,N/A,23
2021-03-29,Wilmot Mountain,Wisconsin,United_States,EPIC,0,N/A,N/A,N/A
2021-03-29,Winter Park,Colorado,United_States,IKON,0,73,N/A,73
