Date,Resort_Name,Region,Country,Pass,Snowfall,Lower_Depth,Middle_Depth,Upper_Depth
2021-02-06,Afton Alps,Minnesota,United_States,EPIC,0,12,N/A,24
2021-02-06,Alpine Valley Resort,Wisconsin,United_States,EPIC,0,10,N/A,25
2021-02-06,Arapahoe Basin Ski Area,Colorado,United_States,IKON,2,48,48,48
2021-02-06,Attitash,New_Hampshire,United_States,EPIC,0,28,N/A,28
2021-02-06,Beaver Creek,Colorado,United_States,EPIC,0,39,39,39
2021-02-06,Big Boulder,Pennsylvania,United_States,EPIC,0,12,N/A,18
2021-02-06,Big Sky,Montana,United_States,IKON,0,42,52,80
2021-02-06,Blue Mountain,Ontario,Canada,IKON,0,14,14,14
2021-02-06,Boston Mills,Ohio,United_States,EPIC,0,10,N/A,18
2021-02-06,Boyne Highlands,Michigan,United_States,IKON,0,45,N/A,45
2021-02-06,Boyne Mountain Resort,Michigan,United_States,IKON,1,38,N/A,38
2021-02-06,Brandywine,Ohio,United_States,EPIC,0,10,N/A,18
2021-02-06,Breckenridge,Colorado,United_States,EPIC,2,48,48,48
2021-02-06,Brighton Resort,Utah,United_States,IKON,7,61,61,61
2021-02-06,Coronet Peak,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-02-06,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0,51,51,51
2021-02-06,Crotched Mountain,New_Hampshire,United_States,EPIC,0,15,N/A,30
2021-02-06,Crystal Mountain,Washington,United_States,IKON,1,100,N/A,100
2021-02-06,Cypress Mountain,British_Columbia,Canada,IKON,0,85,N/A,142
2021-02-06,Falls Creek Alpine Resort,Australia,Australia,EPIC,0,0,N/A,0
2021-02-06,Heavenly,California,United_States,EPIC,0,42,48,64
2021-02-06,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0,36,N/A,48
2021-02-06,Jack Frost,Pennsylvania,United_States,EPIC,0,24,N/A,30
2021-02-06,June Mountain,California,United_States,IKON,0,48,N/A,72
2021-02-06,Keystone,Colorado,United_States,EPIC,2,41,41,41
2021-02-06,Kirkwood,California,United_States,EPIC,0,67,65,74
2021-02-06,Liberty,Pennsylvania,United_States,EPIC,0,12,N/A,16
2021-02-06,Loon Mountain,New_Hampshire,United_States,IKON,2,28,N/A,36
2021-02-06,Mad River Mountain,Ohio,United_States,EPIC,0,24,N/A,24
2021-02-06,Mammoth Mountain,California,United_States,IKON,0,70,115,105
2021-02-06,Mount Snow,Vermont,United_States,EPIC,0,36,N/A,36
2021-02-06,Mount Sunapee,New_Hampshire,United_States,EPIC,0,24,N/A,24
2021-02-06,Mt. Brighton,Michigan,United_States,EPIC,1,41,41,41
2021-02-06,Mt. Buller,Australia,Australia,IKON,0,0,N/A,0
2021-02-06,Mt. Hotham,Australia,Australia,EPIC,0,0,0,0
2021-02-06,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-02-06,Northstar California,California,United_States,EPIC,0,32,N/A,68
2021-02-06,Okemo Mountain Resort,Vermont,United_States,EPIC,2,29,N/A,35
2021-02-06,Paoli Peaks,Indiana,United_States,EPIC,0,18,N/A,36
2021-02-06,Park City,Utah,United_States,EPIC,0,40,N/A,43
2021-02-06,Perisher,Australia,Australia,EPIC,0,0,0,0
2021-02-06,Revelstoke,British_Columbia,Canada,IKON,0,N/A,N/A,96
2021-02-06,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,2,20,N/A,20
2021-02-06,Snow Creek,Missouri,United_States,EPIC,0,20,N/A,20
2021-02-06,Snowshoe Mountain,West_Virginia,United_States,IKON,2,60,N/A,60
2021-02-06,Solitude Mountain Resort,Utah,United_States,IKON,0,60,60,60
2021-02-06,Squaw Valley Alpine Meadows,California,United_States,IKON,0,70,108,N/A
2021-02-06,Steamboat,Colorado,United_States,IKON,3,N/A,43,66
2021-02-06,Stevens Pass Resort,Washington,United_States,EPIC,21,106,129,145
2021-02-06,Stowe Mountain,Vermont,United_States,EPIC,1,24,36,48
2021-02-06,Stratton Mountain,Vermont,United_States,IKON,0,22,22,22
2021-02-06,Sugarbush,Vermont,United_States,IKON,0,30,N/A,52
2021-02-06,Sugarloaf,Maine,United_States,IKON,0,22,25,28
2021-02-06,Sunday River,Maine,United_States,IKON,0,18,24,30
2021-02-06,Taos Ski Valley,New_Mexico,United_States,IKON,0,48,60,60
2021-02-06,The Remarkables,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-02-06,The Summit at Snoqualmie,Washington,United_States,IKON,6,N/A,N/A,89
2021-02-06,Thredbo Alpine Resort,Australia,Australia,IKON,0,0,N/A,0
2021-02-06,Tremblant,Quebec,Canada,IKON,0,12,N/A,24
2021-02-06,Vail,Colorado,United_States,EPIC,0,56,56,56
2021-02-06,Valle Nevado,Chile,Chile,IKON,0,0,0,0
2021-02-06,Whistler Blackcomb,British_Columbia,Canada,EPIC,0,98,98,98
2021-02-06,Whitetail Resort,Pennsylvania,United_States,EPIC,0,20,N/A,20
2021-02-06,Wildcat Mountain,New_Hampshire,United_States,EPIC,0,18,N/A,18
2021-02-06,Wilmot Mountain,Wisconsin,United_States,EPIC,0,20,N/A,20
2021-02-06,Winter Park,Colorado,United_States,IKON,1,58,58,58
