Date,Resort_Name,Region,Country,Pass,Snowfall,Lower_Depth,Middle_Depth,Upper_Depth
2021-03-05,Afton Alps,Minnesota,United_States,EPIC,0,12,N/A,24
2021-03-05,Alpine Valley Resort,Wisconsin,United_States,EPIC,0,10,N/A,20
2021-03-05,Arapahoe Basin Ski Area,Colorado,United_States,IKON,5,49,49,49
2021-03-05,Attitash,New_Hampshire,United_States,EPIC,0,32,N/A,32
2021-03-05,Beaver Creek,Colorado,United_States,EPIC,6,42,42,42
2021-03-05,Big Boulder,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-03-05,Big Sky,Montana,United_States,IKON,0,51,52,81
2021-03-05,Blue Mountain,Ontario,Canada,IKON,0,N/A,N/A,43
2021-03-05,Boston Mills,Ohio,United_States,EPIC,0,10,N/A,18
2021-03-05,Boyne Highlands,Michigan,United_States,IKON,0,47,N/A,47
2021-03-05,Boyne Mountain Resort,Michigan,United_States,IKON,0,48,N/A,48
2021-03-05,Brandywine,Ohio,United_States,EPIC,0,10,N/A,18
2021-03-05,Breckenridge,Colorado,United_States,EPIC,5,48,48,48
2021-03-05,Brighton Resort,Utah,United_States,IKON,0,83,N/A,83
2021-03-05,Coronet Peak,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-05,Crested Butte Mountain Resort,Colorado,United_States,EPIC,2,53,53,53
2021-03-05,Crotched Mountain,New_Hampshire,United_States,EPIC,0,15,N/A,30
2021-03-05,Crystal Mountain,Washington,United_States,IKON,2,96,136,137
2021-03-05,Cypress Mountain,British_Columbia,Canada,IKON,1,104,N/A,180
2021-03-05,Falls Creek Alpine Resort,Australia,Australia,EPIC,0,0,N/A,0
2021-03-05,Heavenly,California,United_States,EPIC,0,46,56,72
2021-03-05,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0,42,N/A,54
2021-03-05,Jack Frost,Pennsylvania,United_States,EPIC,0,24,N/A,30
2021-03-05,June Mountain,California,United_States,IKON,0,42,N/A,60
2021-03-05,Keystone,Colorado,United_States,EPIC,5,42,42,42
2021-03-05,Kirkwood,California,United_States,EPIC,0,65,56,63
2021-03-05,Liberty,Pennsylvania,United_States,EPIC,0,12,N/A,16
2021-03-05,Loon Mountain,New_Hampshire,United_States,IKON,0,28,N/A,36
2021-03-05,Mad River Mountain,Ohio,United_States,EPIC,0,N/A,N/A,24
2021-03-05,Mammoth Mountain,California,United_States,IKON,0,60,95,90
2021-03-05,Mount Snow,Vermont,United_States,EPIC,0,41,N/A,41
2021-03-05,Mount Sunapee,New_Hampshire,United_States,EPIC,0,32,N/A,32
2021-03-05,Mt. Brighton,Michigan,United_States,EPIC,0,35,35,35
2021-03-05,Mt. Buller,Australia,Australia,IKON,0,0,N/A,0
2021-03-05,Mt. Hotham,Australia,Australia,EPIC,0,0,0,0
2021-03-05,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-05,Northstar California,California,United_States,EPIC,0,20,N/A,71
2021-03-05,Okemo Mountain Resort,Vermont,United_States,EPIC,0,29,N/A,35
2021-03-05,Paoli Peaks,Indiana,United_States,EPIC,0,18,N/A,36
2021-03-05,Park City,Utah,United_States,EPIC,0,50,58,75
2021-03-05,Perisher,Australia,Australia,EPIC,0,0,0,0
2021-03-05,Revelstoke,British_Columbia,Canada,IKON,0,99,N/A,163
2021-03-05,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0,20,N/A,20
2021-03-05,Snow Creek,Missouri,United_States,EPIC,0,20,N/A,20
2021-03-05,Snowshoe Mountain,West_Virginia,United_States,IKON,0,50,N/A,50
2021-03-05,Solitude Mountain Resort,Utah,United_States,IKON,1,70,N/A,70
2021-03-05,Squaw Valley Alpine Meadows,California,United_States,IKON,0,68,112,N/A
2021-03-05,Steamboat,Colorado,United_States,IKON,5,49,49,75
2021-03-05,Stevens Pass Resort,Washington,United_States,EPIC,0,126,158,165
2021-03-05,Stowe Mountain,Vermont,United_States,EPIC,2,30,40,60
2021-03-05,Stratton Mountain,Vermont,United_States,IKON,0,24,24,24
2021-03-05,Sugarbush,Vermont,United_States,IKON,0,48,N/A,72
2021-03-05,Sugarloaf,Maine,United_States,IKON,0,22,25,28
2021-03-05,Sunday River,Maine,United_States,IKON,0,22,N/A,38
2021-03-05,Taos Ski Valley,New_Mexico,United_States,IKON,6,55,67,67
2021-03-05,The Remarkables,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-05,The Summit at Snoqualmie,Washington,United_States,IKON,0,N/A,N/A,122
2021-03-05,Thredbo Alpine Resort,Australia,Australia,IKON,0,0,N/A,0
2021-03-05,Tremblant,Quebec,Canada,IKON,0,30,N/A,50
2021-03-05,Vail,Colorado,United_States,EPIC,5,53,53,53
2021-03-05,Valle Nevado,Chile,Chile,IKON,0,0,0,0
2021-03-05,Whistler Blackcomb,British_Columbia,Canada,EPIC,25,117,117,117
2021-03-05,Whitetail Resort,Pennsylvania,United_States,EPIC,0,32,N/A,32
2021-03-05,Wildcat Mountain,New_Hampshire,United_States,EPIC,0,18,N/A,36
2021-03-05,Wilmot Mountain,Wisconsin,United_States,EPIC,0,20,N/A,20
2021-03-05,Winter Park,Colorado,United_States,IKON,6,60,N/A,60
