Date,Resort_Name,Region,Country,Pass,Snowfall,Lower_Depth,Middle_Depth,Upper_Depth
2021-03-21,Afton Alps,Minnesota,United_States,EPIC,0,N/A,N/A,N/A
2021-03-21,Alpine Valley Resort,Wisconsin,United_States,EPIC,0,N/A,N/A,N/A
2021-03-21,Arapahoe Basin Ski Area,Colorado,United_States,IKON,3,60,60,60
2021-03-21,Attitash,New_Hampshire,United_States,EPIC,0,N/A,N/A,26
2021-03-21,Beaver Creek,Colorado,United_States,EPIC,5,42,42,42
2021-03-21,Big Boulder,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-03-21,Big Sky,Montana,United_States,IKON,5,58,64,96
2021-03-21,Blue Mountain,Ontario,Canada,IKON,0,N/A,N/A,35
2021-03-21,Boston Mills,Ohio,United_States,EPIC,0,N/A,N/A,N/A
2021-03-21,Boyne Highlands,Michigan,United_States,IKON,0,47,N/A,47
2021-03-21,Boyne Mountain Resort,Michigan,United_States,IKON,0,38,N/A,38
2021-03-21,Brandywine,Ohio,United_States,EPIC,0,N/A,N/A,N/A
2021-03-21,Breckenridge,Colorado,United_States,EPIC,3,60,60,60
2021-03-21,Brighton Resort,Utah,United_States,IKON,17,N/A,N/A,92
2021-03-21,Coronet Peak,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-21,Crested Butte Mountain Resort,Colorado,United_States,EPIC,3,57,57,57
2021-03-21,Crotched Mountain,New_Hampshire,United_States,EPIC,0,15,N/A,30
2021-03-21,Crystal Mountain,Washington,United_States,IKON,0,93,131,132
2021-03-21,Cypress Mountain,British_Columbia,Canada,IKON,4,117,N/A,211
2021-03-21,Falls Creek Alpine Resort,Australia,Australia,EPIC,0,0,N/A,0
2021-03-21,Heavenly,California,United_States,EPIC,0,54,64,80
2021-03-21,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0,42,N/A,54
2021-03-21,Jack Frost,Pennsylvania,United_States,EPIC,0,24,N/A,30
2021-03-21,June Mountain,California,United_States,IKON,5,36,N/A,48
2021-03-21,Keystone,Colorado,United_States,EPIC,3,57,57,57
2021-03-21,Kirkwood,California,United_States,EPIC,0,78,77,83
2021-03-21,Liberty,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-03-21,Loon Mountain,New_Hampshire,United_States,IKON,0,28,N/A,36
2021-03-21,Mad River Mountain,Ohio,United_States,EPIC,0,N/A,N/A,N/A
2021-03-21,Mammoth Mountain,California,United_States,IKON,0,78,124,119
2021-03-21,Mount Snow,Vermont,United_States,EPIC,0,41,N/A,41
2021-03-21,Mount Sunapee,New_Hampshire,United_States,EPIC,0,N/A,N/A,32
2021-03-21,Mt. Brighton,Michigan,United_States,EPIC,0,N/A,N/A,N/A
2021-03-21,Mt. Buller,Australia,Australia,IKON,0,0,N/A,0
2021-03-21,Mt. Hotham,Australia,Australia,EPIC,0,0,0,0
2021-03-21,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-21,Northstar California,California,United_States,EPIC,0,18,N/A,77
2021-03-21,Okemo Mountain Resort,Vermont,United_States,EPIC,0,20,N/A,30
2021-03-21,Paoli Peaks,Indiana,United_States,EPIC,0,N/A,N/A,N/A
2021-03-21,Park City,Utah,United_States,EPIC,10,55,N/A,70
2021-03-21,Perisher,Australia,Australia,EPIC,0,0,0,0
2021-03-21,Revelstoke,British_Columbia,Canada,IKON,5,N/A,N/A,100
2021-03-21,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-03-21,Snow Creek,Missouri,United_States,EPIC,0,20,N/A,20
2021-03-21,Snowshoe Mountain,West_Virginia,United_States,IKON,0,40,N/A,40
2021-03-21,Solitude Mountain Resort,Utah,United_States,IKON,18,N/A,N/A,83
2021-03-21,Squaw Valley Alpine Meadows,California,United_States,IKON,0,78,132,N/A
2021-03-21,Steamboat,Colorado,United_States,IKON,4,N/A,46,74
2021-03-21,Stevens Pass Resort,Washington,United_States,EPIC,3,122,155,165
2021-03-21,Stowe Mountain,Vermont,United_States,EPIC,0,20,30,50
2021-03-21,Stratton Mountain,Vermont,United_States,IKON,0,24,24,24
2021-03-21,Sugarbush,Vermont,United_States,IKON,0,48,N/A,72
2021-03-21,Sugarloaf,Maine,United_States,IKON,0,14,17,20
2021-03-21,Sunday River,Maine,United_States,IKON,0,22,N/A,38
2021-03-21,Taos Ski Valley,New_Mexico,United_States,IKON,0,78,78,92
2021-03-21,The Remarkables,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-21,The Summit at Snoqualmie,Washington,United_States,IKON,2,N/A,N/A,125
2021-03-21,Thredbo Alpine Resort,Australia,Australia,IKON,0,0,N/A,0
2021-03-21,Tremblant,Quebec,Canada,IKON,0,30,N/A,50
2021-03-21,Vail,Colorado,United_States,EPIC,3,59,59,59
2021-03-21,Valle Nevado,Chile,Chile,IKON,0,0,0,0
2021-03-21,Whistler Blackcomb,British_Columbia,Canada,EPIC,0,112,112,112
2021-03-21,Whitetail Resort,Pennsylvania,United_States,EPIC,0,32,N/A,32
2021-03-21,Wildcat Mountain,New_Hampshire,United_States,EPIC,0,18,N/A,36
2021-03-21,Wilmot Mountain,Wisconsin,United_States,EPIC,0,N/A,N/A,N/A
2021-03-21,Winter Park,Colorado,United_States,IKON,6,N/A,N/A,75
