Date,Resort_Name,Region,Country,Pass,Snowfall,Lower_Depth,Middle_Depth,Upper_Depth
2021-03-15,Afton Alps,Minnesota,United_States,EPIC,3,12,N/A,24
2021-03-15,Alpine Valley Resort,Wisconsin,United_States,EPIC,0,8,N/A,18
2021-03-15,Arapahoe Basin Ski Area,Colorado,United_States,IKON,6,62,62,62
2021-03-15,Attitash,New_Hampshire,United_States,EPIC,1,32,N/A,32
2021-03-15,Beaver Creek,Colorado,United_States,EPIC,3,49,49,49
2021-03-15,Big Boulder,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-03-15,Big Sky,Montana,United_States,IKON,0,49,51,76
2021-03-15,Blue Mountain,Ontario,Canada,IKON,0,39,N/A,39
2021-03-15,Boston Mills,Ohio,United_States,EPIC,0,N/A,N/A,N/A
2021-03-15,Boyne Highlands,Michigan,United_States,IKON,0,42,N/A,42
2021-03-15,Boyne Mountain Resort,Michigan,United_States,IKON,0,38,N/A,38
2021-03-15,Brandywine,Ohio,United_States,EPIC,0,N/A,N/A,N/A
2021-03-15,Breckenridge,Colorado,United_States,EPIC,3,58,58,58
2021-03-15,Brighton Resort,Utah,United_States,IKON,0,N/A,N/A,85
2021-03-15,Coronet Peak,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-15,Crested Butte Mountain Resort,Colorado,United_States,EPIC,1,57,57,57
2021-03-15,Crotched Mountain,New_Hampshire,United_States,EPIC,0,15,N/A,30
2021-03-15,Crystal Mountain,Washington,United_States,IKON,2,91,126,128
2021-03-15,Cypress Mountain,British_Columbia,Canada,IKON,0,100,183,N/A
2021-03-15,Falls Creek Alpine Resort,Australia,Australia,EPIC,0,0,N/A,0
2021-03-15,Heavenly,California,United_States,EPIC,5,50,60,76
2021-03-15,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0,42,N/A,54
2021-03-15,Jack Frost,Pennsylvania,United_States,EPIC,0,24,N/A,30
2021-03-15,June Mountain,California,United_States,IKON,5,N/A,N/A,36
2021-03-15,Keystone,Colorado,United_States,EPIC,6,50,53,55
2021-03-15,Kirkwood,California,United_States,EPIC,12,76,68,63
2021-03-15,Liberty,Pennsylvania,United_States,EPIC,0,12,N/A,16
2021-03-15,Loon Mountain,New_Hampshire,United_States,IKON,0,28,N/A,36
2021-03-15,Mad River Mountain,Ohio,United_States,EPIC,0,N/A,N/A,N/A
2021-03-15,Mammoth Mountain,California,United_States,IKON,10,74,112,107
2021-03-15,Mount Snow,Vermont,United_States,EPIC,1,39,N/A,39
2021-03-15,Mount Sunapee,New_Hampshire,United_States,EPIC,1,32,N/A,32
2021-03-15,Mt. Brighton,Michigan,United_States,EPIC,0,N/A,N/A,N/A
2021-03-15,Mt. Buller,Australia,Australia,IKON,0,0,N/A,0
2021-03-15,Mt. Hotham,Australia,Australia,EPIC,0,0,0,0
2021-03-15,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-15,Northstar California,California,United_States,EPIC,4,20,N/A,74
2021-03-15,Okemo Mountain Resort,Vermont,United_States,EPIC,0,N/A,N/A,36
2021-03-15,Paoli Peaks,Indiana,United_States,EPIC,0,N/A,N/A,N/A
2021-03-15,Park City,Utah,United_States,EPIC,0,57,65,70
2021-03-15,Perisher,Australia,Australia,EPIC,0,0,0,0
2021-03-15,Revelstoke,British_Columbia,Canada,IKON,2,95,N/A,163
2021-03-15,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0,20,N/A,20
2021-03-15,Snow Creek,Missouri,United_States,EPIC,0,20,N/A,20
2021-03-15,Snowshoe Mountain,West_Virginia,United_States,IKON,0,50,N/A,50
2021-03-15,Solitude Mountain Resort,Utah,United_States,IKON,0,N/A,N/A,78
2021-03-15,Squaw Valley Alpine Meadows,California,United_States,IKON,8,76,121,N/A
2021-03-15,Steamboat,Colorado,United_States,IKON,3,N/A,49,79
2021-03-15,Stevens Pass Resort,Washington,United_States,EPIC,1,120,148,160
2021-03-15,Stowe Mountain,Vermont,United_States,EPIC,1,30,40,60
2021-03-15,Stratton Mountain,Vermont,United_States,IKON,0,24,24,24
2021-03-15,Sugarbush,Vermont,United_States,IKON,3,48,N/A,72
2021-03-15,Sugarloaf,Maine,United_States,IKON,0,18,21,24
2021-03-15,Sunday River,Maine,United_States,IKON,0,22,N/A,38
2021-03-15,Taos Ski Valley,New_Mexico,United_States,IKON,16,75,89,89
2021-03-15,The Remarkables,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-15,The Summit at Snoqualmie,Washington,United_States,IKON,0,N/A,N/A,114
2021-03-15,Thredbo Alpine Resort,Australia,Australia,IKON,0,0,N/A,0
2021-03-15,Tremblant,Quebec,Canada,IKON,0,30,N/A,50
2021-03-15,Vail,Colorado,United_States,EPIC,3,59,59,59
2021-03-15,Valle Nevado,Chile,Chile,IKON,0,0,0,0
2021-03-15,Whistler Blackcomb,British_Columbia,Canada,EPIC,3,107,107,107
2021-03-15,Whitetail Resort,Pennsylvania,United_States,EPIC,0,32,N/A,32
2021-03-15,Wildcat Mountain,New_Hampshire,United_States,EPIC,2,18,N/A,36
2021-03-15,Wilmot Mountain,Wisconsin,United_States,EPIC,0,N/A,N/A,N/A
2021-03-15,Winter Park,Colorado,United_States,IKON,12,N/A,N/A,75
