Date,Resort_Name,Region,Country,Pass,Snowfall,Lower_Depth,Middle_Depth,Upper_Depth
2021-03-01,Afton Alps,Minnesota,United_States,EPIC,2,12,N/A,24
2021-03-01,Alpine Valley Resort,Wisconsin,United_States,EPIC,0,10,N/A,20
2021-03-01,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0,47,47,47
2021-03-01,Attitash,New_Hampshire,United_States,EPIC,0,32,N/A,32
2021-03-01,Beaver Creek,Colorado,United_States,EPIC,0,40,40,40
2021-03-01,Big Boulder,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-03-01,Big Sky,Montana,United_States,IKON,0,53,57,86
2021-03-01,Blue Mountain,Ontario,Canada,IKON,0,N/A,N/A,43
2021-03-01,Boston Mills,Ohio,United_States,EPIC,0,10,N/A,18
2021-03-01,Boyne Highlands,Michigan,United_States,IKON,0,47,N/A,47
2021-03-01,Boyne Mountain Resort,Michigan,United_States,IKON,1,48,N/A,48
2021-03-01,Brandywine,Ohio,United_States,EPIC,0,10,N/A,18
2021-03-01,Breckenridge,Colorado,United_States,EPIC,0,47,47,47
2021-03-01,Brighton Resort,Utah,United_States,IKON,2,N/A,N/A,83
2021-03-01,Coronet Peak,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-01,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0,51,51,51
2021-03-01,Crotched Mountain,New_Hampshire,United_States,EPIC,0,15,N/A,30
2021-03-01,Crystal Mountain,Washington,United_States,IKON,0,96,138,137
2021-03-01,Cypress Mountain,British_Columbia,Canada,IKON,0,106,173,N/A
2021-03-01,Falls Creek Alpine Resort,Australia,Australia,EPIC,0,0,N/A,0
2021-03-01,Heavenly,California,United_States,EPIC,0,43,53,69
2021-03-01,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0,42,N/A,54
2021-03-01,Jack Frost,Pennsylvania,United_States,EPIC,0,24,N/A,30
2021-03-01,June Mountain,California,United_States,IKON,0,42,N/A,60
2021-03-01,Keystone,Colorado,United_States,EPIC,0,38,38,38
2021-03-01,Kirkwood,California,United_States,EPIC,0,65,57,63
2021-03-01,Liberty,Pennsylvania,United_States,EPIC,0,12,N/A,16
2021-03-01,Loon Mountain,New_Hampshire,United_States,IKON,0,28,N/A,36
2021-03-01,Mad River Mountain,Ohio,United_States,EPIC,0,N/A,N/A,24
2021-03-01,Mammoth Mountain,California,United_States,IKON,0,60,105,100
2021-03-01,Mount Snow,Vermont,United_States,EPIC,1,N/A,N/A,41
2021-03-01,Mount Sunapee,New_Hampshire,United_States,EPIC,0,33,N/A,33
2021-03-01,Mt. Brighton,Michigan,United_States,EPIC,0,36,36,36
2021-03-01,Mt. Buller,Australia,Australia,IKON,0,0,N/A,0
2021-03-01,Mt. Hotham,Australia,Australia,EPIC,0,0,0,0
2021-03-01,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-01,Northstar California,California,United_States,EPIC,0,21,N/A,66
2021-03-01,Okemo Mountain Resort,Vermont,United_States,EPIC,0,29,N/A,35
2021-03-01,Paoli Peaks,Indiana,United_States,EPIC,0,18,N/A,36
2021-03-01,Park City,Utah,United_States,EPIC,0,58,N/A,80
2021-03-01,Perisher,Australia,Australia,EPIC,0,0,0,0
2021-03-01,Revelstoke,British_Columbia,Canada,IKON,2,N/A,N/A,96
2021-03-01,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0,20,N/A,20
2021-03-01,Snow Creek,Missouri,United_States,EPIC,0,20,N/A,20
2021-03-01,Snowshoe Mountain,West_Virginia,United_States,IKON,0,50,N/A,50
2021-03-01,Solitude Mountain Resort,Utah,United_States,IKON,0,N/A,N/A,72
2021-03-01,Squaw Valley Alpine Meadows,California,United_States,IKON,0,66,109,N/A
2021-03-01,Steamboat,Colorado,United_States,IKON,0,N/A,49,75
2021-03-01,Stevens Pass Resort,Washington,United_States,EPIC,0,131,160,185
2021-03-01,Stowe Mountain,Vermont,United_States,EPIC,0,30,40,60
2021-03-01,Stratton Mountain,Vermont,United_States,IKON,0,24,24,24
2021-03-01,Sugarbush,Vermont,United_States,IKON,0,48,N/A,72
2021-03-01,Sugarloaf,Maine,United_States,IKON,0,22,25,28
2021-03-01,Sunday River,Maine,United_States,IKON,0,22,N/A,48
2021-03-01,Taos Ski Valley,New_Mexico,United_States,IKON,0,52,64,64
2021-03-01,The Remarkables,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-03-01,The Summit at Snoqualmie,Washington,United_States,IKON,0,N/A,N/A,124
2021-03-01,Thredbo Alpine Resort,Australia,Australia,IKON,0,0,N/A,0
2021-03-01,Tremblant,Quebec,Canada,IKON,0,24,N/A,24
2021-03-01,Vail,Colorado,United_States,EPIC,0,50,50,50
2021-03-01,Valle Nevado,Chile,Chile,IKON,0,0,0,0
2021-03-01,Whistler Blackcomb,British_Columbia,Canada,EPIC,0,97,97,97
2021-03-01,Whitetail Resort,Pennsylvania,United_States,EPIC,0,32,N/A,32
2021-03-01,Wildcat Mountain,New_Hampshire,United_States,EPIC,0,18,N/A,36
2021-03-01,Wilmot Mountain,Wisconsin,United_States,EPIC,0,10,N/A,25
2021-03-01,Winter Park,Colorado,United_States,IKON,0,N/A,N/A,N/A
