Date,Resort_Name,Region,Country,Pass,Snowfall,Lower_Depth,Middle_Depth,Upper_Depth
2021-01-14,Afton Alps,Minnesota,United_States,EPIC,0,12,N/A,24
2021-01-14,Alpine Valley Resort,Wisconsin,United_States,EPIC,0,8,N/A,18
2021-01-14,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0,33,33,33
2021-01-14,Attitash,New_Hampshire,United_States,EPIC,0,20,20,20
2021-01-14,Beaver Creek,Colorado,United_States,EPIC,0,23,23,23
2021-01-14,Big Boulder,Pennsylvania,United_States,EPIC,0,12,N/A,18
2021-01-14,Big Sky,Montana,United_States,IKON,0,27,35,52
2021-01-14,Blue Mountain,Ontario,Canada,IKON,0,14,14,14
2021-01-14,Boston Mills,Ohio,United_States,EPIC,0,10,N/A,18
2021-01-14,Boyne Highlands,Michigan,United_States,IKON,0,40,N/A,40
2021-01-14,Boyne Mountain Resort,Michigan,United_States,IKON,0,24,N/A,24
2021-01-14,Brandywine,Ohio,United_States,EPIC,0,10,N/A,18
2021-01-14,Breckenridge,Colorado,United_States,EPIC,0,28,28,28
2021-01-14,Brighton Resort,Utah,United_States,IKON,0,36,N/A,N/A
2021-01-14,Coronet Peak,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-01-14,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0,32,32,32
2021-01-14,Crotched Mountain,New_Hampshire,United_States,EPIC,0,12,N/A,12
2021-01-14,Crystal Mountain,Washington,United_States,IKON,0,54,79,84
2021-01-14,Cypress Mountain,British_Columbia,Canada,IKON,0,N/A,N/A,N/A
2021-01-14,Falls Creek Alpine Resort,Australia,Australia,EPIC,0,0,N/A,0
2021-01-14,Heavenly,California,United_States,EPIC,0,26,31,47
2021-01-14,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0,N/A,N/A,N/A
2021-01-14,Jack Frost,Pennsylvania,United_States,EPIC,0,10,N/A,12
2021-01-14,June Mountain,California,United_States,IKON,0,6,N/A,6
2021-01-14,Keystone,Colorado,United_States,EPIC,0,28,28,28
2021-01-14,Kirkwood,California,United_States,EPIC,0,32,26,26
2021-01-14,Liberty,Pennsylvania,United_States,EPIC,0,12,N/A,16
2021-01-14,Loon Mountain,New_Hampshire,United_States,IKON,0,18,N/A,24
2021-01-14,Mad River Mountain,Ohio,United_States,EPIC,0,10,N/A,10
2021-01-14,Mammoth Mountain,California,United_States,IKON,0,27,40,35
2021-01-14,Mount Snow,Vermont,United_States,EPIC,0,18,18,18
2021-01-14,Mount Sunapee,New_Hampshire,United_States,EPIC,0,18,N/A,18
2021-01-14,Mt. Brighton,Michigan,United_States,EPIC,0,32,32,32
2021-01-14,Mt. Buller,Australia,Australia,IKON,0,0,N/A,0
2021-01-14,Mt. Hotham,Australia,Australia,EPIC,0,0,0,0
2021-01-14,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-01-14,Northstar California,California,United_States,EPIC,0,18,N/A,33
2021-01-14,Okemo Mountain Resort,Vermont,United_States,EPIC,0,20,N/A,20
2021-01-14,Paoli Peaks,Indiana,United_States,EPIC,0,12,N/A,24
2021-01-14,Park City,Utah,United_States,EPIC,0,24,N/A,27
2021-01-14,Perisher,Australia,Australia,EPIC,0,0,0,0
2021-01-14,Revelstoke,British_Columbia,Canada,IKON,0,78,N/A,82
2021-01-14,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0,20,N/A,20
2021-01-14,Snow Creek,Missouri,United_States,EPIC,0,20,N/A,20
2021-01-14,Snowshoe Mountain,West_Virginia,United_States,IKON,0,55,N/A,55
2021-01-14,Solitude Mountain Resort,Utah,United_States,IKON,0,31,N/A,31
2021-01-14,Squaw Valley Alpine Meadows,California,United_States,IKON,0,35,N/A,59
2021-01-14,Steamboat,Colorado,United_States,IKON,0,N/A,26,38
2021-01-14,Stevens Pass Resort,Washington,United_States,EPIC,0,83,102,133
2021-01-14,Stowe Mountain,Vermont,United_States,EPIC,0,12,24,36
2021-01-14,Stratton Mountain,Vermont,United_States,IKON,0,15,15,15
2021-01-14,Sugarbush,Vermont,United_States,IKON,0,30,N/A,48
2021-01-14,Sugarloaf,Maine,United_States,IKON,0,10,12,15
2021-01-14,Sunday River,Maine,United_States,IKON,0,14,20,24
2021-01-14,Taos Ski Valley,New_Mexico,United_States,IKON,0,35,45,45
2021-01-14,The Remarkables,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-01-14,The Summit at Snoqualmie,Washington,United_States,IKON,0,N/A,N/A,95
2021-01-14,Thredbo Alpine Resort,Australia,Australia,IKON,0,0,N/A,0
2021-01-14,Tremblant,Quebec,Canada,IKON,0,12,N/A,24
2021-01-14,Vail,Colorado,United_States,EPIC,0,31,31,31
2021-01-14,Valle Nevado,Chile,Chile,IKON,0,0,0,0
2021-01-14,Whistler Blackcomb,British_Columbia,Canada,EPIC,0,96,96,96
2021-01-14,Whitetail Resort,Pennsylvania,United_States,EPIC,0,20,N/A,20
2021-01-14,Wildcat Mountain,New_Hampshire,United_States,EPIC,0,18,18,18
2021-01-14,Wilmot Mountain,Wisconsin,United_States,EPIC,0,20,N/A,20
2021-01-14,Winter Park,Colorado,United_States,IKON,0,36,36,36
