Date,Resort_Name,Region,Country,Pass,Snowfall,Lower_Depth,Middle_Depth,Upper_Depth
2021-02-16,Afton Alps,Minnesota,United_States,EPIC,0,12,N/A,24
2021-02-16,Alpine Valley Resort,Wisconsin,United_States,EPIC,2,10,N/A,25
2021-02-16,Arapahoe Basin Ski Area,Colorado,United_States,IKON,2,52,52,52
2021-02-16,Attitash,New_Hampshire,United_States,EPIC,2,32,N/A,32
2021-02-16,Beaver Creek,Colorado,United_States,EPIC,2,41,41,41
2021-02-16,Big Boulder,Pennsylvania,United_States,EPIC,1,24,N/A,30
2021-02-16,Big Sky,Montana,United_States,IKON,6,56,63,93
2021-02-16,Blue Mountain,Ontario,Canada,IKON,0,14,14,14
2021-02-16,Boston Mills,Ohio,United_States,EPIC,0,10,N/A,18
2021-02-16,Boyne Highlands,Michigan,United_States,IKON,0,47,N/A,47
2021-02-16,Boyne Mountain Resort,Michigan,United_States,IKON,1,48,N/A,48
2021-02-16,Brandywine,Ohio,United_States,EPIC,0,10,N/A,18
2021-02-16,Breckenridge,Colorado,United_States,EPIC,2,49,49,49
2021-02-16,Brighton Resort,Utah,United_States,IKON,17,90,N/A,90
2021-02-16,Coronet Peak,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-02-16,Crested Butte Mountain Resort,Colorado,United_States,EPIC,1,61,61,61
2021-02-16,Crotched Mountain,New_Hampshire,United_States,EPIC,1,15,N/A,30
2021-02-16,Crystal Mountain,Washington,United_States,IKON,0,80,111,111
2021-02-16,Cypress Mountain,British_Columbia,Canada,IKON,7,100,N/A,163
2021-02-16,Falls Creek Alpine Resort,Australia,Australia,EPIC,0,0,N/A,0
2021-02-16,Heavenly,California,United_States,EPIC,0,46,56,72
2021-02-16,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0,42,N/A,54
2021-02-16,Jack Frost,Pennsylvania,United_States,EPIC,0,24,N/A,30
2021-02-16,June Mountain,California,United_States,IKON,0,48,N/A,72
2021-02-16,Keystone,Colorado,United_States,EPIC,1,40,41,42
2021-02-16,Kirkwood,California,United_States,EPIC,1,73,65,70
2021-02-16,Liberty,Pennsylvania,United_States,EPIC,0,12,N/A,16
2021-02-16,Loon Mountain,New_Hampshire,United_States,IKON,3,28,N/A,36
2021-02-16,Mad River Mountain,Ohio,United_States,EPIC,0,N/A,N/A,24
2021-02-16,Mammoth Mountain,California,United_States,IKON,0,70,115,105
2021-02-16,Mount Snow,Vermont,United_States,EPIC,1,N/A,N/A,38
2021-02-16,Mount Sunapee,New_Hampshire,United_States,EPIC,2,24,N/A,24
2021-02-16,Mt. Brighton,Michigan,United_States,EPIC,9,46,46,46
2021-02-16,Mt. Buller,Australia,Australia,IKON,0,0,N/A,0
2021-02-16,Mt. Hotham,Australia,Australia,EPIC,0,0,0,0
2021-02-16,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-02-16,Northstar California,California,United_States,EPIC,1,30,N/A,75
2021-02-16,Okemo Mountain Resort,Vermont,United_States,EPIC,3,34,N/A,34
2021-02-16,Paoli Peaks,Indiana,United_States,EPIC,0,18,N/A,36
2021-02-16,Park City,Utah,United_States,EPIC,10,60,N/A,70
2021-02-16,Perisher,Australia,Australia,EPIC,0,0,0,0
2021-02-16,Revelstoke,British_Columbia,Canada,IKON,1,N/A,N/A,88
2021-02-16,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0,20,N/A,20
2021-02-16,Snow Creek,Missouri,United_States,EPIC,0,20,N/A,20
2021-02-16,Snowshoe Mountain,West_Virginia,United_States,IKON,0,60,N/A,60
2021-02-16,Solitude Mountain Resort,Utah,United_States,IKON,17,N/A,N/A,82
2021-02-16,Squaw Valley Alpine Meadows,California,United_States,IKON,4,74,125,N/A
2021-02-16,Steamboat,Colorado,United_States,IKON,5,N/A,54,84
2021-02-16,Stevens Pass Resort,Washington,United_States,EPIC,12,130,149,156
2021-02-16,Stowe Mountain,Vermont,United_States,EPIC,4,24,36,48
2021-02-16,Stratton Mountain,Vermont,United_States,IKON,2,22,22,22
2021-02-16,Sugarbush,Vermont,United_States,IKON,4,30,N/A,52
2021-02-16,Sugarloaf,Maine,United_States,IKON,4,24,25,30
2021-02-16,Sunday River,Maine,United_States,IKON,2,18,24,30
2021-02-16,Taos Ski Valley,New_Mexico,United_States,IKON,2,61,76,76
2021-02-16,The Remarkables,New_Zealand,New_Zealand,IKON,0,0,N/A,0
2021-02-16,The Summit at Snoqualmie,Washington,United_States,IKON,16,N/A,N/A,130
2021-02-16,Thredbo Alpine Resort,Australia,Australia,IKON,0,0,N/A,0
2021-02-16,Tremblant,Quebec,Canada,IKON,6,24,N/A,24
2021-02-16,Vail,Colorado,United_States,EPIC,4,52,52,52
2021-02-16,Valle Nevado,Chile,Chile,IKON,0,0,0,0
2021-02-16,Whistler Blackcomb,British_Columbia,Canada,EPIC,1,96,96,96
2021-02-16,Whitetail Resort,Pennsylvania,United_States,EPIC,0,20,N/A,20
2021-02-16,Wildcat Mountain,New_Hampshire,United_States,EPIC,3,18,N/A,36
2021-02-16,Wilmot Mountain,Wisconsin,United_States,EPIC,4,20,N/A,20
2021-02-16,Winter Park,Colorado,United_States,IKON,3,58,58,58
